state,cause,year,fires,acres,median_size
VA,Equipment Use,2007,165,1055.7000000000012,1.0
VA,Equipment Use,2008,143,9116.600000000011,1.0
VA,Equipment Use,2009,66,149.19999999999993,1.0
VA,Equipment Use,2010,129,1385.1,1.0
VA,Equipment Use,2011,78,1178.4,1.0
VA,Equipment Use,2012,68,161.19999999999996,1.0
VA,Equipment Use,2013,60,499.8000000000001,1.0
VA,Equipment Use,2014,87,858.5,1.0
VA,Equipment Use,2015,50,239.89999999999995,1.25
VA,Fireworks,1994,1,1.0,1.0
VA,Fireworks,1998,1,0.1,0.1
VA,Fireworks,2001,1,0.1,0.1
VA,Fireworks,2002,1,0.1,0.1
VA,Fireworks,2007,1,0.5,0.5
VA,Fireworks,2010,15,61.5,1.0
VA,Fireworks,2011,4,2.0,0.4
VA,Fireworks,2012,2,2.1,1.05
VA,Fireworks,2013,2,1.5,0.75
VA,Fireworks,2014,2,1.1,0.55
VA,Fireworks,2015,1,1.0,1.0
VA,Lightning,1992,6,11.399999999999999,0.1
VA,Lightning,1993,12,241.69999999999996,0.30000000000000004
VA,Lightning,1994,16,101.19999999999999,0.5
VA,Lightning,1995,17,165.04999999999998,2.0
VA,Lightning,1996,9,56.300000000000004,3.0
VA,Lightning,1997,43,726.8000000000003,2.5
VA,Lightning,1998,29,1023.8000000000001,6.0
VA,Lightning,1999,126,2099.999999999999,2.3
VA,Lightning,2000,45,1199.4000000000003,1.5
VA,Lightning,2001,44,1834.6,8.5
VA,Lightning,2002,181,6460.50000000001,2.0
VA,Lightning,2003,3,4.2,0.1
VA,Lightning,2004,8,213.54999999999998,1.625
VA,Lightning,2005,16,618.7,4.5
VA,Lightning,2006,68,7023.000009999999,2.0
VA,Lightning,2007,96,2810.309999999999,2.5
VA,Lightning,2008,61,2863.6999999999985,1.6
VA,Lightning,2009,15,90.10999999999999,2.0
VA,Lightning,2010,70,2832.649999999999,2.0
VA,Lightning,2011,49,7254.4000000000015,2.5
VA,Lightning,2012,108,3891.799999999999,2.0
VA,Lightning,2013,9,18.200000000000003,1.1
VA,Lightning,2014,13,34.25,1.0
VA,Lightning,2015,21,542.5,0.5
VA,Miscellaneous,1992,10,354.5,16.5
VA,Miscellaneous,1993,11,164.89999999999998,7.0
VA,Miscellaneous,1994,22,302.09999999999997,1.5
VA,Miscellaneous,1995,208,1611.049999999997,0.5
VA,Miscellaneous,1996,122,834.5500000000005,1.0
VA,Miscellaneous,1997,152,561.7000000000008,1.0
VA,Miscellaneous,1998,190,1111.000000000001,1.0
VA,Miscellaneous,1999,214,2958.3999999999974,1.0
VA,Miscellaneous,2000,154,1364.900000000001,1.0
VA,Miscellaneous,2001,368,5437.700000000002,1.0
VA,Miscellaneous,2002,298,3157.799999999991,1.0
VA,Miscellaneous,2003,77,3626.899999999999,1.0
VA,Miscellaneous,2004,50,450.4000000000002,2.0
VA,Miscellaneous,2005,182,673.2000000000006,1.0
VA,Miscellaneous,2006,269,2469.819999999995,1.0
VA,Miscellaneous,2007,370,3968.999999999986,0.7
VA,Miscellaneous,2008,420,21266.60000000002,1.0
VA,Miscellaneous,2009,201,1056.1200000000013,1.0
VA,Miscellaneous,2010,146,2139.2000000000003,1.0
VA,Miscellaneous,2011,131,5045.130000000005,1.0
VA,Miscellaneous,2012,121,8825.750000000016,0.5
VA,Miscellaneous,2013,102,1111.3399999999997,1.0
VA,Miscellaneous,2014,141,1530.8999999999992,1.0
VA,Miscellaneous,2015,96,2946.7999999999997,1.0
VA,Missing/Undefined,1995,11,175.89999999999998,2.0
VA,Missing/Undefined,1996,6,34.35,1.0
VA,Missing/Undefined,1998,1,0.1,0.1
VA,Missing/Undefined,2002,1,0.1,0.1
VA,Missing/Undefined,2003,7,7.4,0.8
VA,Missing/Undefined,2004,1,3.0,3.0
VA,Missing/Undefined,2005,9,36.7,2.0
VA,Missing/Undefined,2006,12,922.8,1.0
VA,Missing/Undefined,2007,17,75.69999999999997,0.5
VA,Missing/Undefined,2008,3,2.1,1.0
VA,Missing/Undefined,2009,4,185.7,5.3
VA,Missing/Undefined,2011,2,75.1,37.55
VA,Missing/Undefined,2012,4,210.2,14.5
VA,Missing/Undefined,2013,2,12.1,6.05
VA,Missing/Undefined,2014,5,505.6,5.0
VA,Missing/Undefined,2015,2,17.7,8.85
VA,Powerline,1993,2,4.8999999999999995,2.4499999999999997
VA,Powerline,1994,1,0.3,0.3
VA,Powerline,1996,3,0.4,0.1
VA,Powerline,1997,1,3.0,3.0
VA,Powerline,1998,2,3.3,1.65
VA,Powerline,1999,2,1.1,0.55
VA,Powerline,2000,2,175.1,87.55
VA,Powerline,2002,1,0.1,0.1
VA,Powerline,2003,1,0.1,0.1
VA,Powerline,2005,3,1.7000000000000002,0.5
VA,Powerline,2008,1,12.6,12.6
VA,Powerline,2009,1,0.2,0.2
VA,Powerline,2010,99,591.8,1.0
VA,Powerline,2011,117,2621.399999999999,2.0
VA,Powerline,2012,3,1.0,0.3
VA,Powerline,2013,42,287.40000000000003,1.0
VA,Powerline,2014,81,1936.5000000000002,1.0
VA,Powerline,2015,84,490.7,1.0
VA,Railroad,1995,37,33.25,0.2
VA,Railroad,1996,9,35.4,1.0
VA,Railroad,1997,31,157.60000000000002,2.0
VA,Railroad,1998,26,63.7,1.0
VA,Railroad,1999,26,78.7,1.75
VA,Railroad,2000,23,209.0,3.0
VA,Railroad,2001,41,434.4000000000002,1.0
VA,Railroad,2002,24,483.70000000000005,1.0
VA,Railroad,2003,27,75.7,0.1
VA,Railroad,2004,6,72.45,1.625
VA,Railroad,2005,12,40.300000000000004,2.0
VA,Railroad,2006,33,256.4,1.0
VA,Railroad,2007,39,308.59999999999997,2.0
VA,Railroad,2008,29,223.99999999999997,1.0
VA,Railroad,2009,11,49.9,1.0
VA,Railroad,2010,12,7.3999999999999995,0.35
VA,Railroad,2011,9,15.899999999999999,0.5
VA,Railroad,2012,11,11408.100000000002,1.0
VA,Railroad,2013,7,16.3,1.0
VA,Railroad,2014,6,23.6,0.75
VA,Railroad,2015,6,31.0,4.5
VA,Smoking,1992,2,4.8,2.4
VA,Smoking,1993,6,1.5,0.15000000000000002
VA,Smoking,1994,4,14.1,2.5
VA,Smoking,1995,133,2496.2999999999956,1.0
VA,Smoking,1996,58,68.5,0.25
VA,Smoking,1997,96,1346.0999999999985,0.25
VA,Smoking,1998,123,395.50000000000017,1.0
VA,Smoking,1999,114,556.0000000000001,0.7
VA,Smoking,2000,54,131.39999999999998,1.0
VA,Smoking,2001,184,611.2000000000008,0.5
VA,Smoking,2002,86,292.59999999999985,0.5
VA,Smoking,2003,18,189.0,0.3
VA,Smoking,2004,21,52.6,0.5
VA,Smoking,2005,38,67.39999999999999,0.5
VA,Smoking,2006,70,260.49999999999994,1.0
VA,Smoking,2007,62,322.40000000000003,0.5
VA,Smoking,2008,28,115.59999999999997,1.0
VA,Smoking,2009,24,265.60999999999996,0.55
VA,Smoking,2010,34,78.15,0.5
VA,Smoking,2011,34,221.39999999999998,0.5
VA,Smoking,2012,16,27.50000000000001,0.35
VA,Smoking,2013,8,1519.6,1.0
VA,Smoking,2014,13,108.60000000000001,1.0
VA,Smoking,2015,15,10.399999999999999,0.1
VA,Structure,1992,1,0.1,0.1
VA,Structure,1997,1,0.1,0.1
VA,Structure,2010,12,197.0,1.1
VA,Structure,2011,14,35.599999999999994,1.25
VA,Structure,2012,13,127.0,1.0
VA,Structure,2013,19,33.2,1.0
VA,Structure,2014,18,88.6,1.0
VA,Structure,2015,18,62.1,1.5
VT,Arson,1994,3,16.2,0.1
VT,Arson,1998,1,12.0,12.0
VT,Arson,2002,1,1.0,1.0
VT,Arson,2003,1,0.5,0.5
VT,Arson,2005,3,2.2,1.0
VT,Arson,2006,2,0.15000000000000002,0.07500000000000001
VT,Arson,2007,1,0.05,0.05
VT,Arson,2008,1,0.5,0.5
VT,Arson,2012,4,0.6519999999999999,0.175
VT,Arson,2014,1,6.0,6.0
VT,Arson,2015,1,2.0,2.0
VT,Campfire,1995,1,0.2,0.2
VT,Campfire,1997,1,1.0,1.0
VT,Campfire,1999,1,4.5,4.5
VT,Campfire,2002,3,3.2,0.1
VT,Campfire,2003,3,1.6,0.5
VT,Campfire,2004,4,2.7,0.75
VT,Campfire,2005,3,2.5,1.0
VT,Campfire,2007,2,0.6,0.3
VT,Campfire,2008,3,13.2,0.1
VT,Campfire,2010,1,0.25,0.25
VT,Campfire,2012,5,50.87,0.1
VT,Campfire,2013,6,2.76,0.175
VT,Campfire,2014,3,4.4,1.5
VT,Campfire,2015,6,11.852,1.875
VT,Children,2012,1,0.1,0.1
VT,Children,2013,3,7.0,3.0
VT,Children,2014,1,0.5,0.5
VT,Debris Burning,1994,3,9.1,3.0
VT,Debris Burning,1998,1,2.0,2.0
VT,Debris Burning,1999,1,4.5,4.5
VT,Debris Burning,2003,3,5.0,1.0
VT,Debris Burning,2004,5,2.2,0.3
VT,Debris Burning,2005,4,6.6,1.25
VT,Debris Burning,2006,2,5.8,2.9
VT,Debris Burning,2007,1,10.0,10.0
VT,Debris Burning,2012,39,247.76100000000002,1.0
VT,Debris Burning,2013,58,148.928,0.5
VT,Debris Burning,2014,26,45.06100000000001,1.0
VT,Debris Burning,2015,39,82.35,0.5
VT,Equipment Use,1997,1,2.0,2.0
VT,Equipment Use,2004,1,0.1,0.1
VT,Equipment Use,2005,1,1.0,1.0
VT,Equipment Use,2012,7,2.42,0.1
VT,Equipment Use,2013,13,19.150000000000002,2.0
VT,Equipment Use,2014,4,2.25,0.5
VT,Equipment Use,2015,7,4.4799999999999995,0.2
VT,Fireworks,2012,1,1.5,1.5
VT,Lightning,1993,1,3.0,3.0
VT,Lightning,1999,1,1.5,1.5
VT,Lightning,2003,1,1.0,1.0
VT,Lightning,2004,1,0.1,0.1
VT,Lightning,2010,1,0.1,0.1
VT,Lightning,2012,2,3.001,1.5005
VT,Lightning,2015,2,0.060000000000000005,0.030000000000000002
VT,Miscellaneous,1992,1,270.0,270.0
VT,Miscellaneous,1995,1,1.0,1.0
VT,Miscellaneous,2003,1,0.1,0.1
VT,Miscellaneous,2004,4,9.6,0.75
VT,Miscellaneous,2005,14,10.799999999999995,0.2
VT,Miscellaneous,2008,1,5.0,5.0
VT,Miscellaneous,2009,1,0.5,0.5
VT,Miscellaneous,2012,35,49.574000000000005,0.5
VT,Miscellaneous,2013,40,89.46,1.0
VT,Miscellaneous,2014,15,90.3,1.0
VT,Miscellaneous,2015,21,24.05,0.5
VT,Powerline,2014,4,4.6,0.75
VT,Powerline,2015,7,200.137,5.0
VT,Railroad,2015,2,12.5,6.25
VT,Smoking,2002,2,0.6,0.3
VT,Smoking,2004,1,1.0,1.0
VT,Smoking,2005,1,0.1,0.1
VT,Smoking,2007,1,0.1,0.1
VT,Smoking,2012,3,0.61,0.1
VT,Smoking,2013,6,8.01,1.375
VT,Smoking,2014,1,10.0,10.0
VT,Smoking,2015,1,6.5,6.5
VT,Structure,2015,1,2.5,2.5
WA,Arson,1992,80,382.10000000000053,0.3
WA,Arson,1993,36,289.4,0.3
WA,Arson,1994,98,2948.8999999999974,0.25
WA,Arson,1995,50,77.80000000000004,0.1
WA,Arson,1996,47,3061.6999999999994,0.5
WA,Arson,1997,22,112.79999999999995,0.15000000000000002
WA,Arson,1998,56,5058.700000000003,0.5
WA,Arson,1999,36,1345.899999999999,0.25
WA,Arson,2000,49,2104.7999999999993,0.5
WA,Arson,2001,37,1801.799999999999,0.2
WA,Arson,2002,56,3038.7999999999997,0.8
WA,Arson,2003,84,15199.300000000014,0.5
WA,Arson,2004,45,730.1000000000004,0.3
WA,Arson,2005,62,1999.0399999999995,0.275
WA,Arson,2006,72,1056.8600000000001,0.25
WA,Arson,2007,76,40106.92999999996,0.275
WA,Arson,2008,84,26545.799999999963,0.1
WA,Arson,2009,79,1168.629999999998,0.16
WA,Arson,2010,60,555.91,0.25
WA,Arson,2011,69,779.95,0.3
WA,Arson,2012,75,8072.080000000006,0.5
WA,Arson,2013,43,436.30000000000007,1.0
WA,Arson,2014,89,1108.7399999999986,0.5
WA,Arson,2015,69,64717.60999999999,1.0
WA,Campfire,1992,241,1016.9000000000019,0.1
WA,Campfire,1993,171,42.50000000000008,0.1
WA,Campfire,1994,166,68.59999999999985,0.1
WA,Campfire,1995,108,18.599999999999998,0.1
WA,Campfire,1996,105,770.3000000000005,0.1
WA,Campfire,1997,59,1090.7999999999988,0.1
WA,Campfire,1998,170,132.29999999999987,0.1
WA,Campfire,1999,117,188.29999999999973,0.1
WA,Campfire,2000,101,770.3000000000001,0.1
WA,Campfire,2001,81,9469.500000000027,0.1
WA,Campfire,2002,125,43420.5,0.1
WA,Campfire,2003,97,1363.6499999999965,0.1
WA,Campfire,2004,83,123.39999999999984,0.1
WA,Campfire,2005,98,5191.120000000007,0.1
WA,Campfire,2006,145,8202.27000000001,0.1
WA,Campfire,2007,118,71.28000000000002,0.1
WA,Campfire,2008,182,210.10999999999993,0.1
WA,Campfire,2009,270,188.54999999999976,0.1
WA,Campfire,2010,197,160.2799999999995,0.1
WA,Campfire,2011,275,324.09000000000054,0.1
WA,Campfire,2012,268,772.2900000000008,0.1
WA,Campfire,2013,225,122.21000000000015,0.1
WA,Campfire,2014,226,180.8199999999995,0.1
WA,Campfire,2015,217,239.43999999999951,0.1
WA,Children,1992,108,616.2000000000012,0.2
WA,Children,1993,27,30.70000000000002,0.1
WA,Children,1994,113,1745.8999999999955,0.2
WA,Children,1995,66,31.20000000000003,0.2
WA,Children,1996,71,92.49999999999993,0.2
WA,Children,1997,38,41.80000000000002,0.2
WA,Children,1998,41,93.40000000000002,0.2
WA,Children,1999,34,123.8,0.25
WA,Children,2000,35,127.10000000000001,0.3
WA,Children,2001,30,37.500000000000014,0.1
WA,Children,2002,32,30.300000000000004,0.25
WA,Children,2003,49,35.300000000000004,0.3
WA,Children,2004,30,1975.9999999999986,0.1
WA,Children,2005,31,4284.4200000000055,0.2
WA,Children,2006,60,111.25999999999995,0.2
WA,Children,2007,45,19.069999999999997,0.1
WA,Children,2008,36,27.410000000000007,0.175
WA,Children,2009,41,32.47000000000001,0.25
WA,Children,2010,20,4.789999999999999,0.1
WA,Children,2011,26,43.88,0.15000000000000002
WA,Children,2012,44,1695.2799999999993,0.1
WA,Children,2013,16,24.260000000000005,0.175
WA,Children,2014,27,22.720000000000002,0.13
WA,Children,2015,28,35.06000000000001,0.15000000000000002
WA,Debris Burning,1992,402,23626.449999999797,0.3
WA,Debris Burning,1993,240,3054.14999999999,0.2
WA,Debris Burning,1994,334,2299.09999999999,0.3
WA,Debris Burning,1995,319,1973.699999999994,0.3
WA,Debris Burning,1996,213,27605.199999999906,0.5
WA,Debris Burning,1997,203,7787.600000000022,0.3
WA,Debris Burning,1998,217,2414.5999999999926,0.3
WA,Debris Burning,1999,304,5083.200000000015,0.45
WA,Debris Burning,2000,238,11712.300000000023,0.5
WA,Debris Burning,2001,204,7909.9000000000215,0.5
WA,Debris Burning,2002,224,4171.400000000002,0.3
WA,Debris Burning,2003,193,2250.7999999999984,0.3
WA,Debris Burning,2004,223,1974.9999999999957,0.5
WA,Debris Burning,2005,196,9510.02000000002,0.3
WA,Debris Burning,2006,263,1733.0300000000016,0.3
WA,Debris Burning,2007,232,1284.499999999997,0.25
WA,Debris Burning,2008,203,3255.3499999999967,0.25
WA,Debris Burning,2009,216,2702.1699999999996,0.45
WA,Debris Burning,2010,105,439.91000000000014,0.25
WA,Debris Burning,2011,144,586.8300000000007,0.25
WA,Debris Burning,2012,177,3045.999999999998,0.5
WA,Debris Burning,2013,165,782.5700000000011,0.2
WA,Debris Burning,2014,187,1440.7599999999966,0.5
WA,Debris Burning,2015,203,3261.539999999995,0.25
WA,Equipment Use,1992,24,3152.3999999999996,0.1
WA,Equipment Use,1993,25,14879.9,0.2
WA,Equipment Use,1994,27,209.49999999999997,0.1
WA,Equipment Use,1995,22,360.70000000000005,0.5
WA,Equipment Use,1996,30,16477.850000000002,0.275
WA,Equipment Use,1997,21,68.69999999999999,0.1
WA,Equipment Use,1998,12,7919.6,0.35
WA,Equipment Use,1999,33,1875.3,0.2
WA,Equipment Use,2000,37,166202.7,0.3
WA,Equipment Use,2001,27,8963.0,0.3
WA,Equipment Use,2002,27,3917.3999999999996,0.2
WA,Equipment Use,2003,28,7815.300000000001,0.25
WA,Equipment Use,2004,30,17186.81,0.1
WA,Equipment Use,2005,45,15944.310000000005,0.3
WA,Equipment Use,2006,45,9995.130000000001,0.5
WA,Equipment Use,2007,48,6990.230000000003,0.5
WA,Equipment Use,2008,35,8516.960000000003,1.0
WA,Equipment Use,2009,32,336.47999999999996,0.15000000000000002
WA,Equipment Use,2010,23,3355.4,0.1
WA,Equipment Use,2011,46,1528.5599999999984,0.15000000000000002
WA,Equipment Use,2012,53,2871.48,0.5
WA,Equipment Use,2013,36,476.7700000000001,1.15
WA,Equipment Use,2014,30,10785.870000000003,0.1
WA,Equipment Use,2015,85,224561.22000000018,0.3
WA,Fireworks,1992,14,130.6,0.2
WA,Fireworks,1993,12,5.8999999999999995,0.35
WA,Fireworks,1994,36,330.50000000000006,0.1
WA,Fireworks,1995,25,94.8,0.1
WA,Fireworks,1996,31,24.600000000000005,0.1
WA,Fireworks,1997,13,7.499999999999999,0.1
WA,Fireworks,1998,10,11.4,0.5
WA,Fireworks,1999,15,210.49999999999997,0.2
WA,Fireworks,2000,19,217.19999999999996,0.2
WA,Fireworks,2001,28,468.5000000000001,0.15000000000000002
WA,Fireworks,2002,41,77.59999999999998,0.1
WA,Fireworks,2003,46,4216.500000000005,0.1
WA,Fireworks,2004,29,43.60000000000001,0.1
WA,Fireworks,2005,34,42.600000000000016,0.15000000000000002
WA,Fireworks,2006,56,84.50000000000001,0.3
WA,Fireworks,2007,41,4082.0,0.3
WA,Fireworks,2008,53,439.99000000000024,0.25
WA,Fireworks,2009,103,612.8600000000007,0.25
WA,Fireworks,2010,48,87.25999999999995,0.3
WA,Fireworks,2011,44,36.80000000000001,0.3
WA,Fireworks,2012,50,60.28000000000002,0.15000000000000002
WA,Fireworks,2013,54,781.1600000000004,0.2
WA,Fireworks,2014,81,429.4799999999999,0.3
WA,Fireworks,2015,77,491.4799999999999,0.2
WA,Lightning,1992,492,17565.999999999825,0.1
WA,Lightning,1993,196,896.7000000000011,0.1
WA,Lightning,1994,788,224356.50000000105,0.2
WA,Lightning,1995,234,1125.2999999999965,0.1
WA,Lightning,1996,206,15763.400000000014,0.1
WA,Lightning,1997,355,13096.000000000033,0.1
WA,Lightning,1998,481,68825.10000000047,0.1
WA,Lightning,1999,402,4596.700000000025,0.1
WA,Lightning,2000,255,77755.89999999997,0.2
WA,Lightning,2001,293,126256.50000000042,0.2
WA,Lightning,2002,401,14456.400000000049,0.2
WA,Lightning,2003,368,132366.46000000075,0.2
WA,Lightning,2004,727,59852.76999999957,0.1
WA,Lightning,2005,160,324.30000000000024,0.1
WA,Lightning,2006,322,356381.2799999979,0.2
WA,Lightning,2007,258,91491.49,0.2
WA,Lightning,2008,539,14793.390000000065,0.1
WA,Lightning,2009,905,74735.82000000043,0.1
WA,Lightning,2010,305,13567.05,0.1
WA,Lightning,2011,99,142.42999999999972,0.1
WA,Lightning,2012,436,194085.7000000009,0.2
WA,Lightning,2013,518,19831.42999999991,0.1
WA,Lightning,2014,484,338284.879999999,0.1
WA,Lightning,2015,470,776847.7299999993,0.25
WA,Miscellaneous,1992,324,15672.50000000005,0.2
WA,Miscellaneous,1993,218,3048.049999999993,0.2
WA,Miscellaneous,1994,366,8495.800000000054,0.2
WA,Miscellaneous,1995,310,2634.499999999992,0.2
WA,Miscellaneous,1996,332,81331.25000000063,0.3
WA,Miscellaneous,1997,240,5218.100000000004,0.1
WA,Miscellaneous,1998,407,8618.700000000055,0.2
WA,Miscellaneous,1999,454,3843.7499999999827,0.3
WA,Miscellaneous,2000,431,17686.99999999999,0.3
WA,Miscellaneous,2001,390,17665.099999999817,0.3
WA,Miscellaneous,2002,447,16968.25999999998,0.2
WA,Miscellaneous,2003,475,29687.899999999776,0.2
WA,Miscellaneous,2004,345,10303.090000000051,0.2
WA,Miscellaneous,2005,283,63602.15999999989,0.3
WA,Miscellaneous,2006,381,6418.2800000000325,0.25
WA,Miscellaneous,2007,348,105815.15000000017,0.2
WA,Miscellaneous,2008,224,6413.800000000016,0.25
WA,Miscellaneous,2009,255,3306.3599999999988,0.2
WA,Miscellaneous,2010,199,29648.639999999912,0.25
WA,Miscellaneous,2011,266,22520.50999999988,0.25
WA,Miscellaneous,2012,239,22206.829999999878,0.25
WA,Miscellaneous,2013,233,113961.8300000001,0.25
WA,Miscellaneous,2014,313,37985.519999999975,0.25
WA,Miscellaneous,2015,477,73805.34999999992,0.25
WA,Missing/Undefined,1994,3,2.1,1.0
WA,Missing/Undefined,1997,1,0.4,0.4
WA,Missing/Undefined,1998,1,2.0,2.0
WA,Missing/Undefined,1999,4,4501.4,1000.45
WA,Missing/Undefined,2000,1,6500.0,6500.0
WA,Missing/Undefined,2001,3,4812.2,2.0
WA,Missing/Undefined,2002,1,60.0,60.0
WA,Missing/Undefined,2003,3,1334.6,0.5
WA,Missing/Undefined,2004,32,1511.8000000000002,0.15000000000000002
WA,Missing/Undefined,2005,145,37942.35000000001,0.1
WA,Missing/Undefined,2006,167,8671.480000000029,0.1
WA,Missing/Undefined,2007,95,12535.360000000017,0.1
WA,Missing/Undefined,2008,9,39401.1,1006.0
WA,Missing/Undefined,2009,7,170.5,3.0
WA,Missing/Undefined,2010,17,44435.9,15.0
WA,Missing/Undefined,2011,21,12634.4,4.0
WA,Missing/Undefined,2012,23,47786.3,2.0
WA,Missing/Undefined,2013,28,17064.6,8.1
WA,Missing/Undefined,2014,21,35679.1,0.8
WA,Missing/Undefined,2015,12,16683.0,292.5
WA,Powerline,1992,7,50.60000000000001,0.1
WA,Powerline,1993,7,16.6,0.3
WA,Powerline,1994,9,2.8,0.1
WA,Powerline,1995,4,260.8,50.25
WA,Powerline,1996,4,294.20000000000005,10.05
WA,Powerline,1997,6,1.1,0.1
WA,Powerline,1998,3,0.30000000000000004,0.1
WA,Powerline,1999,8,4264.1,3.15
WA,Powerline,2000,1,3.4,3.4
WA,Powerline,2001,5,287.09999999999997,2.5
WA,Powerline,2002,8,5287.2,32.5
WA,Powerline,2003,8,2740.4,0.45
WA,Powerline,2004,7,37.3,1.0
WA,Powerline,2005,3,1.2,0.5
WA,Powerline,2006,9,5679.0,0.5
WA,Powerline,2007,11,1729.3999999999999,0.1
WA,Powerline,2008,60,18217.729999999967,0.25
WA,Powerline,2009,36,3340.6800000000007,0.2
WA,Powerline,2010,29,780.95,0.1
WA,Powerline,2011,11,8.799999999999999,0.3
WA,Powerline,2012,11,33.0,0.5
WA,Powerline,2013,30,24.270000000000024,0.1
WA,Powerline,2014,78,199.91,0.15000000000000002
WA,Powerline,2015,46,796.7700000000002,0.2
WA,Railroad,1992,14,514.8000000000002,0.25
WA,Railroad,1993,5,346.8,0.5
WA,Railroad,1994,11,1522.1,2.5
WA,Railroad,1995,23,65.60000000000001,0.7
WA,Railroad,1996,15,2696.1999999999994,6.0
WA,Railroad,1997,12,120.39999999999999,0.95
WA,Railroad,1998,16,18351.699999999993,1.15
WA,Railroad,1999,15,31.42,0.5
WA,Railroad,2000,11,2049.8999999999996,0.5
WA,Railroad,2001,18,11559.500000000002,0.1
WA,Railroad,2002,12,19.310000000000002,0.2
WA,Railroad,2003,20,298.6,0.15000000000000002
WA,Railroad,2004,13,13.299999999999999,0.2
WA,Railroad,2005,14,21.6,0.1
WA,Railroad,2006,16,11.1,0.35
WA,Railroad,2007,8,443.7,4.0
WA,Railroad,2008,8,15.709999999999999,0.1
WA,Railroad,2009,5,356.36,0.25
WA,Railroad,2010,4,1.5,0.2
WA,Railroad,2011,6,2.58,0.35
WA,Railroad,2012,2,0.30000000000000004,0.15000000000000002
WA,Railroad,2013,9,15.42,0.25
WA,Railroad,2014,4,594.2,1.55
WA,Railroad,2015,4,8.17,1.58
WA,Smoking,1992,68,26952.49999999998,0.1
WA,Smoking,1993,46,17.099999999999998,0.1
WA,Smoking,1994,70,29456.199999999953,0.1
WA,Smoking,1995,52,84.8,0.1
WA,Smoking,1996,37,16.9,0.1
WA,Smoking,1997,28,17.799999999999997,0.1
WA,Smoking,1998,62,192.59999999999982,0.1
WA,Smoking,1999,53,110.79999999999993,0.1
WA,Smoking,2000,48,121.99999999999994,0.1
WA,Smoking,2001,42,34549.499999999985,0.1
WA,Smoking,2002,44,22.100000000000005,0.1
WA,Smoking,2003,62,2231.7999999999993,0.15000000000000002
WA,Smoking,2004,27,44.63000000000001,0.1
WA,Smoking,2005,17,10.93,0.1
WA,Smoking,2006,39,136.71999999999994,0.1
WA,Smoking,2007,24,21.91,0.1
WA,Smoking,2008,35,26.479999999999997,0.1
WA,Smoking,2009,34,14.949999999999994,0.1
WA,Smoking,2010,24,4.08,0.1
WA,Smoking,2011,21,4.419999999999999,0.1
WA,Smoking,2012,36,126.09999999999997,0.1
WA,Smoking,2013,15,18.830000000000005,0.1
WA,Smoking,2014,13,24.250000000000004,0.1
WA,Smoking,2015,31,18.01000000000001,0.1
WA,Structure,1993,3,1.2,0.5
WA,Structure,1994,1,0.1,0.1
WA,Structure,1997,1,0.1,0.1
WA,Structure,1998,1,0.3,0.3
WA,Structure,2005,1,0.1,0.1
WA,Structure,2006,2,0.2,0.1
WA,Structure,2008,22,15.589999999999998,0.3
WA,Structure,2009,17,97.46000000000001,0.5
WA,Structure,2010,17,4.629999999999999,0.25
WA,Structure,2012,14,10.769999999999998,0.25
WA,Structure,2013,6,7.009999999999999,0.15000000000000002
WA,Structure,2014,14,23164.66999999999,0.1
WA,Structure,2015,22,180.99999999999994,0.25
WI,Arson,1992,131,237.60999999999993,0.2
WI,Arson,1993,61,156.73999999999998,0.25
WI,Arson,1994,176,1597.539999999998,0.25
WI,Arson,1995,183,240.9799999999998,0.2
WI,Arson,1996,76,134.74,0.32
WI,Arson,1997,76,86.68999999999998,0.225
WI,Arson,1998,143,536.9999999999998,0.2
WI,Arson,1999,148,1685.609999999998,0.22
WI,Arson,2000,151,1872.7999999999993,0.15
WI,Arson,2001,119,143.79999999999976,0.1
WI,Arson,2002,59,539.8400000000003,0.25
WI,Arson,2003,262,2327.5900000000183,0.1
WI,Arson,2004,80,189.37,0.2
WI,Arson,2005,134,321.91000000000025,0.3
WI,Arson,2006,146,247.69499999999994,0.1
WI,Arson,2007,357,1082.8949999999995,0.4
WI,Arson,2008,212,367.6399999999999,0.2
WI,Arson,2009,130,147.52000000000007,0.2
WI,Arson,2010,137,221.53999999999976,0.15
WI,Arson,2011,53,19.680000000000003,0.1
WI,Arson,2012,115,429.7000000000008,0.3
WI,Arson,2013,39,62.6,0.1
WI,Arson,2014,61,241.50599999999991,0.1
WI,Arson,2015,46,238.23,0.315
WI,Campfire,1992,46,83.22,0.3
WI,Campfire,1993,23,16.09,0.15
WI,Campfire,1994,62,672.0800000000002,0.35
WI,Campfire,1995,64,129.07,0.425
WI,Campfire,1996,44,122.64,0.3
WI,Campfire,1997,64,91.75,0.3
WI,Campfire,1998,95,427.01999999999987,0.27
WI,Campfire,1999,74,154.87999999999997,0.3
WI,Campfire,2000,49,125.94000000000001,0.25
WI,Campfire,2001,47,99.19,0.25
